	Unnamed: 0	SrcID	SrcName	TrgID	TrgName	Mode	PMID
3206	3206	3428	IFI16	7490	WT1	positive	18231640
3207	3207	3551	IKBKB	960	CD44	negative	18600306
3209	3209	3551	IKBKB	4318	MMP9	negative	18600306
3210	3210	3551	IKBKB	4843	NOS2	negative	17478759
3212	3212	3551	IKBKB	7412	VCAM1	negative	18600306
3213	3213	10320	IKZF1	2264	FGFR4	positive	11981041
3214	3214	3608	ILF2	56	ACRV1	positive	17942973
3217	3217	3609	ILF3	56	ACRV1	positive	17942973
3218	3218	3609	ILF3	332	BIRC5	positive	22442257
3220	3220	3609	ILF3	3122	HLA-DRA	negative	10079079
3223	3223	3609	ILF3	3558	IL2	positive	18097023
3224	3224	3609	ILF3	5328	PLAU	positive	22986534
3225	3225	3621	ING1	174	AFP	negative	14522900
3226	3226	3621	ING1	581	BAX	positive	15662138;16325212
3227	3227	3621	ING1	836	CASP3	positive	15662138
3228	3228	3621	ING1	1026	CDKN1A	positive	14522900;16325212
3231	3231	3621	ING1	7157	TP53	positive	15662138;16325212
3232	3232	3622	ING2	596	BCL2	negative	15748897
3233	3233	3622	ING2	4322	MMP13	positive	19437536
3235	3235	51147	ING4	284	ANGPT1	negative	20707719
3236	3236	51147	ING4	10550	ARL6IP5	positive	24157826
3237	3237	51147	ING4	581	BAX	positive	20707719
3238	3238	51147	ING4	596	BCL2	negative	19895734;20707719
3239	3239	51147	ING4	836	CASP3	positive	19895734
3240	3240	51147	ING4	595	CCND1	negative	18399550
3241	3241	51147	ING4	1026	CDKN1A	positive	15882981;20707719
3242	3242	51147	ING4	1027	CDKN1B	positive	20707719
3244	3244	51147	ING4	3576	CXCL8	negative	17848618;20707719
3245	3245	51147	ING4	4803	NGF	negative	22078444
3246	3246	51147	ING4	4914	NTRK1	negative	22078444
3247	3247	51147	ING4	5743	PTGS2	negative	18399550
3248	3248	51147	ING4	6502	SKP2	negative	18399550
3249	3249	51147	ING4	6696	SPP1	negative	17848618
3250	3250	51147	ING4	7157	TP53	positive	19895734
3251	3251	3659	IRF1	596	BCL2	negative	10918594
3252	3252	3659	IRF1	840	CASP7	positive	10918594
3254	3254	3659	IRF1	891	CCNB1	negative	22200613
3255	3255	3659	IRF1	898	CCNE1	negative	22200613
3256	3256	3659	IRF1	958	CD40	positive	18694960
3257	3257	3659	IRF1	983	CDK1	negative	22200613
3258	3258	3659	IRF1	1017	CDK2	negative	22200613
3259	3259	3659	IRF1	1019	CDK4	negative	22200613
3260	3260	3659	IRF1	1026	CDKN1A	negative	12531694
3262	3262	3659	IRF1	634	CEACAM1	positive	21050451
3263	3263	3659	IRF1	4261	CIITA	positive	10557076;11464288
3265	3265	3659	IRF1	3627	CXCL10	positive	19342664
3266	3266	3659	IRF1	1536	CYBB	positive	9593745
3267	3267	3659	IRF1	23586	DDX58	positive	22391244
3268	3268	3659	IRF1	667	DST	negative	15560761
3269	3269	3659	IRF1	1869	E2F1	negative	22200613
3270	3270	3659	IRF1	5610	EIF2AK2	positive	8622878
3273	3273	3659	IRF1	50943	FOXP3	negative	18641303
3274	3274	3659	IRF1	3105	HLA-A	positive	19428110
3276	3276	3659	IRF1	3437	IFIT3	positive	21056555
3277	3277	3659	IRF1	3439	IFNA1	positive	12077266
3279	3279	3659	IRF1	3447	IFNA13	positive	12077266
3280	3280	3659	IRF1	3456	IFNB1	positive	8021262
3282	3282	3659	IRF1	3458	IFNG	positive	13678429
3283	3283	3659	IRF1	3586	IL10	positive	12817009
3286	3286	3659	IRF1	246778	IL27	positive	17684041;20083668
3287	3287	3659	IRF1	3660	IRF2	positive	9054665
3289	3289	3659	IRF1	4602	MYB	negative	10739671
3290	3290	3659	IRF1	4688	NCF2	positive	10570299
3295	3295	3659	IRF1	5698	PSMB9	positive	18694960
3298	3298	3659	IRF1	8651	SOCS1	positive	20644166
3299	3299	3659	IRF1	8835	SOCS2	positive	22291912
3300	3300	3659	IRF1	6890	TAP1	positive	18694960
3304	3304	3659	IRF1	8743	TNFSF10	positive	21858676
3308	3308	3660	IRF2	4261	CIITA	positive	10557076;10956389
3309	3309	3660	IRF2	7852	CXCR4	negative	21447649
3310	3310	3660	IRF2	667	DST	negative	15560761
3312	3312	3660	IRF2	3456	IFNB1	positive	8021262
3314	3314	3660	IRF2	3459	IFNGR1	negative	18281489
3316	3316	3660	IRF2	6890	TAP1	positive	15778351
3317	3317	3661	IRF3	1244	ABCC2	positive	15185298
3320	3320	3661	IRF3	3627	CXCL10	positive	18691624;24257594
3321	3321	3661	IRF3	3439	IFNA1	positive	12242290
3323	3323	3661	IRF3	3456	IFNB1	positive	12077266;17496231;23096996
3328	3328	3661	IRF3	57506	MAVS	positive	18207245
3329	3329	3661	IRF3	5813	PURA	negative	21062477
3330	3330	3661	IRF3	8835	SOCS2	positive	22291912
3334	3334	3662	IRF4	604	BCL6	negative	17785200
3335	3335	3662	IRF4	968	CD68	negative	12676954
3336	3336	3662	IRF4	2208	FCER2	positive	11342629
3337	3337	3662	IRF4	3661	IRF3	negative	19955181
3339	3339	3663	IRF5	3439	IFNA1	positive	17301153
3340	3340	3663	IRF5	9260	PDLIM7	negative	16140744
3343	3343	3665	IRF7	468	ATF4	positive	21148039
3345	3345	3665	IRF7	941	CD80	positive	16237059
3346	3346	3665	IRF7	3627	CXCL10	positive	24701034
3347	3347	3665	IRF7	3439	IFNA1	positive	12077266;12242290;21670437
3348	3348	3665	IRF7	3447	IFNA13	positive	12077266
3349	3349	3665	IRF7	3440	IFNA2	positive	17236232
3350	3350	3665	IRF7	3456	IFNB1	positive	17236232
3351	3351	3665	IRF7	3456	IFNB1	negative	22698399
3357	3357	3394	IRF8	968	CD68	negative	12676954
3359	3359	3394	IRF8	1536	CYBB	positive	9593745
3360	3360	3394	IRF8	2620	GAS2	negative	20679491
3363	3363	3394	IRF8	3553	IL1B	positive	17386941
3364	3364	3394	IRF8	4688	NCF2	positive	10570299
3365	3365	3394	IRF8	4763	NF1	positive	15371411
3366	3366	3394	IRF8	7098	TLR3	negative	21220691
3368	3368	10379	IRF9	894	CCND2	negative	15362048
3369	3369	10379	IRF9	1026	CDKN1A	positive	15362048
3370	3370	10379	IRF9	1027	CDKN1B	positive	15362048
3372	3372	10379	IRF9	246778	IL27	negative	20083668
3373	3373	10379	IRF9	4684	NCAM1	positive	17431130
3374	3374	10379	IRF9	5371	PML	positive	8681971
3375	3375	10379	IRF9	6672	SP100	positive	8681971
3378	3378	3670	ISL1	4208	MEF2C	positive	23152444
3382	3382	122953	JDP2	467	ATF3	negative	22989952
3384	3384	122953	JDP2	1649	DDIT3	negative	18396163
3385	3385	3725	JUN	5243	ABCB1	positive	10369069
3388	3388	3725	JUN	345	APOC3	positive	9760243
3391	3391	3725	JUN	367	AR	negative	20148354
3393	3393	3725	JUN	467	ATF3	positive	8576171
3396	3396	3725	JUN	8678	BECN1	positive	19060920
3397	3397	3725	JUN	84707	BEX2	positive	21384344
3398	3398	3725	JUN	672	BRCA1	positive	17434164
3400	3400	3725	JUN	885	CCK	positive	1360635
3401	3401	3725	JUN	6347	CCL2	positive	18443042
3403	3403	3725	JUN	595	CCND1	positive	10500157;16393119;19435822;20220142
3404	3404	3725	JUN	595	CCND1	negative	21474819
3406	3406	3725	JUN	3732	CD82	positive	15580298
3408	3408	3725	JUN	1026	CDKN1A	negative	18094076
3410	3410	3725	JUN	1390	CREM	positive	21757709
3411	3411	3725	JUN	1435	CSF1	positive	7642615
3414	3414	3725	JUN	1490	CTGF	negative	20711235
3415	3415	3725	JUN	1514	CTSL	positive	9038212
3416	3416	3725	JUN	3576	CXCL8	positive	16701870;18684922
3419	3419	3725	JUN	1588	CYP19A1	negative	16810058
3422	3422	3725	JUN	1634	DCN	negative	8798756
3423	3423	3725	JUN	1649	DDIT3	positive	22622069
3426	3426	3725	JUN	1956	EGFR	positive	10803405
3428	3428	3725	JUN	2113	ETS1	positive	1945412
3431	3431	3725	JUN	7430	EZR	positive	19164283
3433	3433	3725	JUN	355	FAS	positive	10903433
3438	3438	3725	JUN	8061	FOSL1	positive	13679379;15806162
3440	3440	3725	JUN	2697	GJA1	positive	10421804
3442	3442	3725	JUN	23462	HEY1	positive	15314183
3445	3445	3725	JUN	3458	IFNG	positive	12626576;18641343;20006311;20304822
3448	3448	3725	JUN	3593	IL12B	positive	14688340
3451	3451	3725	JUN	3558	IL2	negative	7642615
3455	3455	3725	JUN	3562	IL3	positive	7642615
3457	3457	3725	JUN	3569	IL6	positive	20225236
3461	3461	3725	JUN	3725	JUN	positive	9502786
3463	3463	3725	JUN	3868	KRT16	positive	12954631;16214953
3464	3464	3725	JUN	3929	LBP	negative	15114678
3465	3465	3725	JUN	3939	LDHA	positive	9723176
3466	3466	3725	JUN	3958	LGALS3	positive	16285957
3467	3467	3725	JUN	4014	LOR	positive	12200429
3469	3469	3725	JUN	5599	MAPK8	positive	19324081
3471	3471	3725	JUN	4144	MAT2A	positive	14530285
3472	3472	3725	JUN	4209	MEF2D	positive	12054430
3476	3476	3725	JUN	4312	MMP1	positive	19028685;19708869;20225236
3479	3479	3725	JUN	4322	MMP13	positive	20338993
3480	3480	3725	JUN	4313	MMP2	positive	15777790
3482	3482	3725	JUN	4314	MMP3	positive	1429874;15777790
3484	3484	3725	JUN	4316	MMP7	positive	11158322;19426720
3486	3486	3725	JUN	4318	MMP9	positive	15777790;18809380
3487	3487	3725	JUN	4318	MMP9	negative	21474819
3489	3489	3725	JUN	4481	MSR1	positive	8114743
3492	3492	3725	JUN	4609	MYC	negative	2498162
3493	3493	3725	JUN	10135	NAMPT	positive	16701870
3494	3494	3725	JUN	4747	NEFL	positive	8180132
3495	3495	3725	JUN	79661	NEIL1	positive	16118226
3498	3498	3725	JUN	4843	NOS2	positive	12788789
3499	3499	3725	JUN	4843	NOS2	negative	9776360
3502	3502	3725	JUN	79400	NOX5	positive	22348975
3512	3512	3725	JUN	5241	PGR	negative	14684847
3513	3513	3725	JUN	5327	PLAT	positive	1963081
3516	3516	3725	JUN	5329	PLAUR	positive	16893520
3520	3520	3725	JUN	5467	PPARD	positive	18625220
3521	3521	3725	JUN	5743	PTGS2	positive	15772294;18294142;9620167
3523	3523	3725	JUN	5764	PTN	positive	16199533
3524	3524	3725	JUN	5914	RARA	negative	9377582
3525	3525	3725	JUN	5915	RARB	positive	9377582
3526	3526	3725	JUN	5916	RARG	negative	9377582
3529	3529	3725	JUN	388	RHOB	positive	21565167
3532	3532	3725	JUN	4092	SMAD7	positive	15579469
3533	3533	3725	JUN	6606	SMN1	negative	15550677
3535	3535	3725	JUN	83595	SOX7	positive	22171135
3536	3536	3725	JUN	6688	SPI1	positive	9988737
3537	3537	3725	JUN	6699	SPRR1B	positive	11792626;12682075
3540	3540	3725	JUN	3925	STMN1	positive	15474303
3542	3542	3725	JUN	7015	TERT	negative	20842112
3545	3545	3725	JUN	3371	TNC	positive	9154819
3546	3546	3725	JUN	7124	TNF	positive	10318823;10688670;10748079;10913190
3549	3549	3725	JUN	7133	TNFRSF1B	positive	9743209
3550	3550	3725	JUN	7157	TP53	negative	22859294
3554	3554	3725	JUN	7366	UGT2B15	positive	19487245
3555	3555	3725	JUN	7412	VCAM1	positive	16271621
3556	3556	3725	JUN	7421	VDR	positive	15930183
3557	3557	3725	JUN	7422	VEGFA	negative	11731421
3559	3559	3726	JUNB	3732	CD82	positive	15580298
3563	3563	3726	JUNB	1956	EGFR	positive	10803405
3566	3566	3726	JUNB	3565	IL4	positive	21799768
3568	3568	3726	JUNB	4014	LOR	negative	12200429
3570	3570	3726	JUNB	5743	PTGS2	positive	9620167
3573	3573	3727	JUND	604	BCL6	positive	22493372
3574	3574	3727	JUND	604	BCL6	negative	18071306
3576	3576	3727	JUND	595	CCND1	positive	20220142
3577	3577	3727	JUND	1233	CCR4	positive	22493372
3585	3585	3727	JUND	8061	FOSL1	positive	13679379
3586	3586	3727	JUND	1647	GADD45A	positive	17084916
3587	3587	3727	JUND	2520	GAST	positive	21852362
3591	3591	3727	JUND	3569	IL6	positive	11337499
3592	3592	3727	JUND	3685	ITGAV	negative	23319049
3593	3593	3727	JUND	3690	ITGB3	negative	23319049
3595	3595	3727	JUND	4193	MDM2	positive	22493372
3596	3596	3727	JUND	4193	MDM2	negative	18071306
3597	3597	3727	JUND	4602	MYB	positive	22493372
3598	3598	3727	JUND	4602	MYB	negative	18071306
3600	3600	3727	JUND	4843	NOS2	positive	12788789
3606	3606	3727	JUND	5743	PTGS2	positive	9620167
3608	3608	3727	JUND	6659	SOX4	positive	23482931
3611	3611	8850	KAT2B	1017	CDK2	negative	19525977
3612	3612	8850	KAT2B	1026	CDKN1A	positive	19525977
3613	3613	8850	KAT2B	1027	CDKN1B	positive	19525977
3616	3616	8850	KAT2B	3665	IRF7	negative	12374802
3619	3619	8850	KAT2B	5925	RB1	positive	19525977
3620	3620	8850	KAT2B	4089	SMAD4	positive	19525977
3623	3623	8850	KAT2B	6935	ZEB1	negative	22384255
3624	3624	10524	KAT5	2067	ERCC1	positive	22159227
3625	3625	10524	KAT5	8833	GMPS	negative	21453247
3626	3626	10524	KAT5	3067	HDC	negative	17827213
3628	3628	10524	KAT5	6774	STAT3	negative	12551922
3629	3629	7994	KAT6A	3205	HOXA9	positive	22713874;23994619
3630	3630	30818	KCNIP3	8521	GCM1	negative	23300953
3631	3631	30818	KCNIP3	6547	SLC8A3	negative	16306395
3633	3633	22992	KDM2A	2069	EREG	negative	23074094
3636	3636	23030	KDM4B	367	AR	positive	23435229
3641	3641	23081	KDM4C	182	JAG1	positive	23698634
3643	3643	10657	KHDRBS1	3481	IGF2	positive	12849008
3644	3644	10657	KHDRBS1	3952	LEP	positive	21672929
3648	3648	7071	KLF10	1026	CDKN1A	positive	12173049
3649	3649	7071	KLF10	1956	EGFR	negative	22025675
3650	3650	7071	KLF10	2260	FGFR1	negative	23569208
3651	3651	7071	KLF10	3681	ITGAD	positive	15087465
3652	3652	7071	KLF10	5742	PTGS1	positive	23178857
3653	3653	7071	KLF10	5054	SERPINE1	positive	12173049
3654	3654	7071	KLF10	3925	STMN1	negative	18930345
3656	3656	8462	KLF11	3630	INS	positive	18593768
3659	3659	11278	KLF12	5617	PRL	negative	23458459
3660	3660	11278	KLF12	7020	TFAP2A	negative	10704285;11373277
3662	3662	51621	KLF13	3949	LDLR	negative	16303770
3663	3663	136259	KLF14	7048	TGFBR2	negative	19088080
3665	3665	28999	KLF15	4041	LRP5	positive	20141633
3666	3666	28999	KLF15	5949	RBP3	negative	15277472;15963234
3667	3667	28999	KLF15	6010	RHO	negative	15277472
3669	3669	83855	KLF16	1026	CDKN1A	negative	16172401
3670	3670	10365	KLF2	1234	CCR5	positive	22988032
3672	3672	10365	KLF2	1026	CDKN1A	positive	15361832
3673	3673	10365	KLF2	7852	CXCR4	negative	19671192
3674	3674	10365	KLF2	2171	FABP5	negative	20424164
3676	3676	10365	KLF2	4846	NOS3	positive	22987017
3677	3677	10365	KLF2	5468	PPARG	negative	20693579
3679	3679	10365	KLF2	7056	THBD	positive	19661484
3680	3680	10365	KLF2	7465	WEE1	negative	15735666
3683	3683	51274	KLF3	1158	CKM	positive	20404088
3684	3684	9314	KLF4	248	ALPI	positive	12919939
3685	3685	9314	KLF4	467	ATF3	positive	21205742
3686	3686	9314	KLF4	624	BDKRB2	positive	15632413
3687	3687	9314	KLF4	332	BIRC5	negative	19361279
3688	3688	9314	KLF4	891	CCNB1	negative	14627709
3689	3689	9314	KLF4	595	CCND1	positive	21132436;21224073
3690	3690	9314	KLF4	595	CCND1	negative	10908361;19737957
3691	3691	9314	KLF4	929	CD14	positive	17762869
3692	3692	9314	KLF4	999	CDH1	positive	22407433;23376074
3693	3693	9314	KLF4	1003	CDH5	positive	20724706
3694	3694	9314	KLF4	1026	CDKN1A	positive	18645021;19737957;21132436;21652709
3695	3695	9314	KLF4	1026	CDKN1A	negative	21224073;22750490
3696	3696	9314	KLF4	1027	CDKN1B	positive	22170594
3697	3697	9314	KLF4	1028	CDKN1C	positive	19544095
3700	3700	9314	KLF4	9518	GDF15	negative	22750490
3702	3702	9314	KLF4	10223	GPA33	positive	19551868
3703	3703	9314	KLF4	3039	HBA1	positive	20331458
3704	3704	9314	KLF4	3040	HBA2	positive	20331458
3705	3705	9314	KLF4	3067	HDC	negative	14670968;17827213
3706	3706	9314	KLF4	3312	HSPA8	positive	18379898
3707	3707	9314	KLF4	10410	IFITM3	negative	21531817
3708	3708	9314	KLF4	3553	IL1B	negative	22449968
3709	3709	9314	KLF4	3569	IL6	positive	23846700
3711	3711	9314	KLF4	3880	KRT19	positive	10859317
3712	3712	9314	KLF4	284217	LAMA1	positive	17141338
3713	3713	9314	KLF4	3909	LAMA3	positive	11551969
3714	3714	9314	KLF4	56925	LXN	negative	23364479
3715	3715	9314	KLF4	4313	MMP2	positive	22407433
3716	3716	9314	KLF4	79923	NANOG	positive	19522013
3717	3717	9314	KLF4	4953	ODC1	negative	12297499
3718	3718	9314	KLF4	5214	PFKP	positive	21586797
3719	3719	9314	KLF4	5914	RARA	negative	19531492
3720	3720	9314	KLF4	6647	SOD1	negative	23370975
3722	3722	9314	KLF4	7056	THBD	positive	19661484
3723	3723	9314	KLF4	7157	TP53	positive	21132436
3724	3724	9314	KLF4	7157	TP53	negative	17308127
3726	3726	9314	KLF4	7421	VDR	negative	22677193
3729	3729	688	KLF5	332	BIRC5	positive	16595680
3730	3730	688	KLF5	891	CCNB1	positive	21951574
3731	3731	688	KLF5	595	CCND1	positive	19189969
3733	3733	688	KLF5	7852	CXCR4	positive	19460858
3734	3734	688	KLF5	2194	FASN	positive	18774944
3735	3735	688	KLF5	9982	FGFBP1	positive	20484041;22632819
3737	3737	688	KLF5	3091	HIF1A	positive	23880760
3738	3738	688	KLF5	3689	ITGB2	positive	22632819
3739	3739	688	KLF5	4318	MMP9	positive	18617520
3741	3741	688	KLF5	4851	NOTCH1	positive	21868761
3743	3743	1316	KLF6	467	ATF3	positive	18755691
3744	3744	1316	KLF6	595	CCND1	negative	18822210
3746	3746	1316	KLF6	1026	CDKN1A	positive	12740910;18822210;23085750
3748	3748	1316	KLF6	29956	CERS2	positive	22169644
3749	3749	1316	KLF6	93659	CGB5	positive	21799854
3750	3750	1316	KLF6	23604	DAPK2	positive	18521079
3753	3753	1316	KLF6	284217	LAMA1	positive	17141338
3755	3755	1316	KLF6	4318	MMP9	negative	17071613;22211962
3756	3756	1316	KLF6	4843	NOS2	positive	12590140
3758	3758	1316	KLF6	5366	PMAIP1	positive	22718761
3759	3759	1316	KLF6	5671	PSG3	positive	21799854
3760	3760	1316	KLF6	5673	PSG5	positive	21799854;23418492
3762	3762	1316	KLF6	9232	PTTG1	negative	20116377;23977008
3766	3766	11279	KLF8	999	CDH1	positive	20728449
3767	3767	11279	KLF8	1000	CDH2	negative	20728449
3768	3768	11279	KLF8	94240	EPSTI1	positive	24096480
3769	3769	11279	KLF8	2335	FN1	negative	20728449
3770	3770	11279	KLF8	4323	MMP14	positive	23812425
3771	3771	11279	KLF8	4318	MMP9	positive	21151179
3773	3773	11279	KLF8	7431	VIM	negative	20728449
3774	3774	687	KLF9	9141	PDCD5	positive	24173774
3776	3776	687	KLF9	5366	PMAIP1	negative	22144178
3778	3778	26013	L3MBTL1	861	RUNX1	negative	18474616
3782	3782	8861	LDB1	6929	TCF3	negative	10767331
3787	3787	51176	LEF1	912	CD1D	negative	20363964
3791	3791	51176	LEF1	9075	CLDN2	positive	14751232
3794	3794	51176	LEF1	1540	CYLD	negative	22157808
3796	3796	51176	LEF1	147409	DSG4	negative	19683850
3798	3798	51176	LEF1	1991	ELANE	positive	14594802;19620402
3801	3801	51176	LEF1	4286	MITF	positive	12048204
3802	3802	51176	LEF1	4316	MMP7	positive	11158322;22686279
3804	3804	51176	LEF1	26292	MYCBP	positive	15979100
3805	3805	51176	LEF1	4897	NRCAM	positive	12183361
3807	3807	51176	LEF1	4948	OCA2	positive	22234890
3814	3814	9355	LHX2	5449	POU1F1	positive	22535646
3815	3815	9355	LHX2	5617	PRL	positive	22535646
3816	3816	9355	LHX2	7252	TSHB	positive	22535646
3817	3817	8022	LHX3	2488	FSHB	positive	23766128
3819	3819	89884	LHX4	5449	POU1F1	positive	15998782
3820	3820	8994	LIMD1	3091	HIF1A	negative	22286099
3824	3824	4005	LMO2	999	CDH1	negative	17167821
3826	3826	4005	LMO2	2078	ERG	positive	21536859
3827	3827	4005	LMO2	2247	FGF2	positive	20955387
3828	3828	4005	LMO2	2993	GYPA	negative	18844071
3829	3829	4005	LMO2	51176	LEF1	negative	22517897
3831	3831	4005	LMO2	4772	NFATC1	positive	22517897
3832	3832	4005	LMO2	6935	ZEB1	negative	20731704
3833	3833	55885	LMO3	429	ASCL1	positive	21573214
3834	3834	55885	LMO3	429	ASCL1	negative	21573214
3835	3835	55885	LMO3	3280	HES1	negative	21573214
3836	3836	8543	LMO4	655	BMP7	positive	17452977
3837	3837	8543	LMO4	655	BMP7	negative	17452977
3838	3838	8543	LMO4	672	BRCA1	negative	11751867;12925972
3839	3839	8543	LMO4	1742	DLG4	negative	18424056
3844	3844	4010	LMX1B	1286	COL4A4	positive	11175791
3845	3845	4010	LMX1B	55655	NLRP2	positive	10767331
3847	3847	4010	LMX1B	6929	TCF3	positive	10767331
3848	3848	9208	LRRFIP1	1956	EGFR	negative	14522076
3849	3849	9208	LRRFIP1	7124	TNF	negative	16199883
3851	3851	4066	LYL1	2078	ERG	positive	21536859
3852	3852	4066	LYL1	4790	NFKB1	negative	10023675
3856	3856	4094	MAF	3565	IL4	positive	11956291
3859	3859	4094	MAF	3695	ITGB7	positive	17490615
3860	3860	4094	MAF	4322	MMP13	positive	20067416
3862	3862	389692	MAFA	5091	PC	positive	17149590
3870	3870	9794	MAML1	1958	EGR1	positive	23029358
3871	3871	9794	MAML1	23462	HEY1	negative	18503747
3872	3872	9794	MAML1	51330	TNFRSF12A	negative	18503747
3876	3876	4149	MAX	4953	ODC1	positive	8262968
3880	3880	4150	MAZ	3265	HRAS	positive	21931711
3882	3882	4150	MAZ	4312	MMP1	positive	19028685
3883	3883	4150	MAZ	4323	MMP14	positive	15528467
3885	3885	4150	MAZ	7251	TSG101	positive	21556761
3887	3887	4152	MBD1	240	ALOX5	negative	19781662
3889	3889	4152	MBD1	3394	IRF8	negative	19074829
3890	3890	4152	MBD1	4255	MGMT	negative	15657354
3891	3891	4152	MBD1	9869	SETDB1	negative	17066076
3897	3897	8932	MBD2	2950	GSTP1	negative	11960994;12543808;19856314
3902	3902	8932	MBD2	79923	NANOG	negative	23255147
3906	3906	4193	MDM2	1788	DNMT3A	positive	22733537
3910	3910	4204	MECP2	595	CCND1	negative	15870696
3913	3913	4204	MECP2	2099	ESR1	negative	15870696
3915	3915	4204	MECP2	2571	GAD1	negative	19029285
3916	3916	4204	MECP2	3486	IGFBP3	negative	17278996
3918	3918	4204	MECP2	5649	RELN	negative	19029285
3919	3919	4204	MECP2	7031	TFF1	negative	15870696
3921	3921	5469	MED1	6790	AURKA	positive	16574658
3922	3922	5469	MED1	6822	SULT2A1	positive	19497978
3926	3926	9439	MED23	3814	KISS1	positive	12543799
3929	3929	4205	MEF2A	3725	JUN	positive	12054430
3931	3931	4205	MEF2A	1432	MAPK14	positive	18073218
3932	3932	4205	MEF2A	5598	MAPK7	positive	18073218
3934	3934	4205	MEF2A	4319	MMP10	positive	19935709
3935	3935	4205	MEF2A	4899	NRF1	positive	18222924
3937	3937	4205	MEF2A	6517	SLC2A4	positive	14630949;18198354
3939	3939	4205	MEF2A	50964	SOST	negative	17696759
3943	3943	4208	MEF2C	1375	CPT1B	positive	15356291
3944	3944	4208	MEF2C	3725	JUN	positive	10523670;12054430
3945	3945	4208	MEF2C	3725	JUN	negative	10523670
3947	3947	4208	MEF2C	5598	MAPK7	positive	11158308
3949	3949	4208	MEF2C	3164	NR4A1	negative	18079734
3950	3950	4208	MEF2C	50964	SOST	negative	17696759
3952	3952	4209	MEF2D	467	ATF3	positive	17108111
3954	3954	4209	MEF2D	929	CD14	positive	12213324
3956	3956	4209	MEF2D	3725	JUN	positive	12054430
3957	3957	4209	MEF2D	50964	SOST	negative	17696759
3960	3960	4211	MEIS1	5196	PF4	positive	12609849;12732210
3964	3964	4221	MEN1	841	CASP8	positive	17766243
3965	3965	4221	MEN1	1027	CDKN1B	positive	10523037
3966	3966	4221	MEN1	1031	CDKN2C	negative	10523037
3967	3967	4221	MEN1	2520	GAST	negative	21852362
3969	3969	4221	MEN1	3727	JUND	negative	22327296
3973	3973	4221	MEN1	7015	TERT	negative	18754863
3974	3974	4286	MITF	54	ACP5	positive	11481336;15737031
3975	3975	4286	MITF	597	BCL2A1	negative	23447565
3976	3976	4286	MITF	7439	BEST1	positive	14982938
3980	3980	4286	MITF	1513	CTSK	positive	21602817
3981	3981	4286	MITF	1638	DCT	positive	15892717
3982	3982	4286	MITF	2353	FOS	positive	14737107
3983	3983	4286	MITF	10457	GPNMB	positive	18983539
3985	3985	4286	MITF	3091	HIF1A	positive	22012259
3988	3988	4286	MITF	3815	KIT	positive	19937254
3992	3992	4286	MITF	4948	OCA2	positive	22234890
3994	3994	4286	MITF	10891	PPARGC1A	positive	23416000
3996	3996	4286	MITF	5176	SERPINF1	positive	22115973
3997	3997	4286	MITF	100187907	TRAP	positive	11425859
3998	3998	4286	MITF	4308	TRPM1	positive	14744763;15577322
4000	4000	4286	MITF	7299	TYR	positive	10080955;12034359;23872139
4002	4002	4286	MITF	7306	TYRP1	positive	10080955;22371403;8995290
4004	4004	57591	MKL1	1277	COL1A1	positive	22049076
